River,Gauge Site,Date,Up Stream,Down Stream
JHELUM,Rasul,16-Sept-23,24961,5341
CHENAB,Marala,16-Sept-23,52793,22218
CHENAB,Khanki,16-Sept-23,55192,46992
CHENAB,Qadirabad,16-Sept-23,69364,47364
CHENAB,Trimmu,16-Sept-23,28731,13131
CHENAB,Punjnad,16-Sept-23,18128,848
RAVI,Thein,16-Sept-23,-,-
RAVI,Jassar,16-Sept-23,-,7600
RAVI,Shahdara,16-Sept-23,-,31415
RAVI,Balloki,16-Sept-23,41400,15100
RAVI,Sidhnai,16-Sept-23,22964,4964
SUTLEJ,Bhakara**,16-Sept-23,-,-
SUTLEJ,Sulemanki,16-Sept-23,18266,3619
SUTLEJ,Islam,16-Sept-23,2655,1451
INDUS,khairabad,16-Sept-23,-,92300
INDUS,Kalabagh,16-Sept-23,147862,139862
INDUS,Chashma,16-Sept-23,149000,145000
INDUS,Taunsa,16-Sept-23,141016,123425
INDUS,Guddu,16-Sept-23,127638,98875
INDUS,Sukkar,16-Sept-23,95020,44190
INDUS,Kotri,16-Sept-23,47787,6582
JHELUM,Kotli,16-Sept-23,-,1170
JHELUM,Mangla,16-Sept-23,15000,30115
JHELUM,Rasul,16-Sept-23,19620,-
CHENAB,Marala,16-Sept-23,52793,22218
CHENAB,Khanki,16-Sept-23,43681,35481
CHENAB,Qadirabad,16-Sept-23,63304,41304
CHENAB,Trimmu,16-Sept-23,30424,16290
CHENAB,Punjnad,16-Sept-23,17728,848
RAVI,Thein,16-Sept-23,-,-
RAVI,Jassar,16-Sept-23,-,7600
RAVI,Shahdara,16-Sept-23,-,30692
RAVI,Balloki,16-Sept-23,41400,15100
RAVI,Sidhnai,16-Sept-23,22964,4964
SUTLEJ,Bhakara**,16-Sept-23,-,-
SUTLEJ,Sulemanki,16-Sept-23,17129,2282
SUTLEJ,Islam,16-Sept-23,2655,1451
INDUS,khairabad,16-Sept-23,-,105900
INDUS,Kalabagh,16-Sept-23,147862,139862
INDUS,Chashma,16-Sept-23,147974,144993
INDUS,Taunsa,16-Sept-23,141016,123425
INDUS,Guddu,16-Sept-23,127638,98875
INDUS,Sukkar,16-Sept-23,95020,44190
INDUS,Kotri,16-Sept-23,47787,6582
JHELUM,Kotli,16-Sept-23,-,1330
JHELUM,Mangla,16-Sept-23,17000,30115
JHELUM,Rasul,16-Sept-23,31565,11895
CHENAB,Marala,16-Sept-23,47440,16865
CHENAB,Khanki,16-Sept-23,43693,35481
CHENAB,Qadirabad,16-Sept-23,55024,33024
CHENAB,Trimmu,16-Sept-23,33026,20426
CHENAB,Punjnad,16-Sept-23,17728,848
RAVI,Thein,16-Sept-23,-,-
RAVI,Jassar,16-Sept-23,-,7600
RAVI,Shahdara,16-Sept-23,-,30692
RAVI,Balloki,16-Sept-23,41400,15100
RAVI,Sidhnai,16-Sept-23,23582,5582
SUTLEJ,Bhakara**,16-Sept-23,-,-
SUTLEJ,Sulemanki,16-Sept-23,17129,2282
SUTLEJ,Islam,16-Sept-23,2755,1451
INDUS,khairabad,17-Sept-23,-,123100
INDUS,Kalabagh,17-Sept-23,142399,134399
INDUS,Chashma,17-Sept-23,148823,144823
INDUS,Taunsa,17-Sept-23,137084,119980
INDUS,Guddu,17-Sept-23,120223,91758
INDUS,Sukkar,17-Sept-23,92107,42180
INDUS,Kotri,17-Sept-23,47787,6582
JHELUM,Kotli,17-Sept-23,-,1330
JHELUM,Mangla,17-Sept-23,18000,29615
JHELUM,Rasul,17-Sept-23,25011,5341
CHENAB,Marala,17-Sept-23,52793,22218
CHENAB,Khanki,17-Sept-23,31075,22851
CHENAB,Qadirabad,17-Sept-23,53080,31080
CHENAB,Trimmu,17-Sept-23,35798,23198
CHENAB,Punjnad,17-Sept-23,18128,848
RAVI,Thein,17-Sept-23,-,-
RAVI,Jassar,17-Sept-23,-,7600
RAVI,Shahdara,17-Sept-23,-,29969
RAVI,Balloki,17-Sept-23,43105,16805
RAVI,Sidhnai,17-Sept-23,23618,5618
SUTLEJ,Bhakara**,17-Sept-23,-,-
SUTLEJ,Sulemanki,17-Sept-23,18466,3619
SUTLEJ,Islam,17-Sept-23,2755,1451
INDUS,khairabad,17-Sept-23,-,105900
INDUS,Kalabagh,17-Sept-23,154187,146187
INDUS,Chashma,17-Sept-23,148902,144902
INDUS,Taunsa,17-Sept-23,137084,119980
INDUS,Guddu,17-Sept-23,120223,91758
INDUS,Sukkar,17-Sept-23,92160,42180
INDUS,Kotri,17-Sept-23,46629,5424
JHELUM,Kotli,17-Sept-23,-,1170
JHELUM,Mangla,17-Sept-23,16000,30115
JHELUM,Rasul,17-Sept-23,27660,7990
CHENAB,Marala,17-Sept-23,47440,16865
CHENAB,Khanki,17-Sept-23,33134,24910
CHENAB,Qadirabad,17-Sept-23,42046,20046
CHENAB,Trimmu,17-Sept-23,41205,28605
CHENAB,Punjnad,17-Sept-23,18128,848
RAVI,Thein,17-Sept-23,-,-
RAVI,Jassar,17-Sept-23,-,6353
RAVI,Shahdara,17-Sept-23,-,29969
RAVI,Balloki,17-Sept-23,43105,16805
RAVI,Sidhnai,17-Sept-23,23618,5618
SUTLEJ,Bhakara**,17-Sept-23,-,-
SUTLEJ,Sulemanki,17-Sept-23,18466,3619
SUTLEJ,Islam,17-Sept-23,2755,1451
INDUS,khairabad,17-Sept-23,-,82800
INDUS,Kalabagh,17-Sept-23,142399,134399
INDUS,Chashma,17-Sept-23,149000,145000
INDUS,Taunsa,17-Sept-23,130578,114281
INDUS,Guddu,17-Sept-23,119326,91758
INDUS,Sukkar,17-Sept-23,92160,42180
INDUS,Kotri,17-Sept-23,46629,5424
JHELUM,Kotli,17-Sept-23,-,1170
JHELUM,Mangla,17-Sept-23,15000,57865
JHELUM,Rasul,17-Sept-23,25041,5341
CHENAB,Marala,17-Sept-23,45811,15286
CHENAB,Khanki,17-Sept-23,26506,18270
CHENAB,Qadirabad,17-Sept-23,42046,20046
CHENAB,Trimmu,17-Sept-23,42452,29852
CHENAB,Punjnad,17-Sept-23,18128,848
RAVI,Thein,17-Sept-23,-,-
RAVI,Jassar,17-Sept-23,-,6353
RAVI,Shahdara,17-Sept-23,-,29317
RAVI,Balloki,17-Sept-23,43105,16805
RAVI,Sidhnai,17-Sept-23,24018,5818
SUTLEJ,Bhakara**,17-Sept-23,-,-
SUTLEJ,Sulemanki,17-Sept-23,19940,8292
SUTLEJ,Islam,17-Sept-23,1330,-
INDUS,khairabad,17-Sept-23,-,128900
INDUS,Kalabagh,17-Sept-23,129513,121513
INDUS,Chashma,17-Sept-23,149080,145080
INDUS,Taunsa,17-Sept-23,130578,114281
INDUS,Guddu,17-Sept-23,119326,91758
INDUS,Sukkar,17-Sept-23,92160,42180
INDUS,Kotri,17-Sept-23,46629,5424
JHELUM,Kotli,17-Sept-23,-,1330
JHELUM,Mangla,17-Sept-23,13000,40758
JHELUM,Rasul,17-Sept-23,25041,5341
CHENAB,Marala,17-Sept-23,45811,15286
CHENAB,Khanki,17-Sept-23,29020,20784
CHENAB,Qadirabad,17-Sept-23,38099,16099
CHENAB,Trimmu,17-Sept-23,44219,31619
CHENAB,Punjnad,17-Sept-23,18128,848
RAVI,Thein,17-Sept-23,-,-
RAVI,Jassar,17-Sept-23,-,6353
RAVI,Shahdara,17-Sept-23,-,28666
RAVI,Balloki,17-Sept-23,43105,16805
RAVI,Sidhnai,17-Sept-23,23818,5618
SUTLEJ,Bhakara**,17-Sept-23,-,-
SUTLEJ,Sulemanki,17-Sept-23,19940,8292
SUTLEJ,Islam,17-Sept-23,1330,Nil
INDUS,khairabad,18-Sept-23,-,125000
INDUS,Kalabagh,18-Sept-23,140490,132490
INDUS,Chashma,18-Sept-23,149366,145366
INDUS,Taunsa,18-Sept-23,132922,115264
INDUS,Guddu,18-Sept-23,122134,95356
INDUS,Sukkar,18-Sept-23,87825,38415
INDUS,Kotri,18-Sept-23,44928,4423
JHELUM,Kotli,18-Sept-23,-,1490
JHELUM,Mangla,18-Sept-23,16000,39965
JHELUM,Rasul,18-Sept-23,27690,7990
CHENAB,Marala,18-Sept-23,52743,22218
CHENAB,Khanki,18-Sept-23,19432,11196
CHENAB,Qadirabad,18-Sept-23,36766,14766
CHENAB,Trimmu,18-Sept-23,44219,31619
CHENAB,Punjnad,18-Sept-23,18128,848
RAVI,Thein,18-Sept-23,-,-
RAVI,Jassar,18-Sept-23,-,6353
RAVI,Shahdara,18-Sept-23,-,28666
RAVI,Balloki,18-Sept-23,41400,15100
RAVI,Sidhnai,18-Sept-23,23818,5618
SUTLEJ,Bhakara**,18-Sept-23,-,-
SUTLEJ,Sulemanki,18-Sept-23,20441,8292
SUTLEJ,Islam,18-Sept-23,1330,Nil
INDUS,khairabad,18-Sept-23,-,103200
INDUS,Kalabagh,18-Sept-23,164048,156048
INDUS,Chashma,18-Sept-23,149005,145005
INDUS,Taunsa,18-Sept-23,132922,115264
INDUS,Guddu,18-Sept-23,121630,95356
INDUS,Sukkar,18-Sept-23,87825,38415
INDUS,Kotri,18-Sept-23,45008,5903
JHELUM,Kotli,18-Sept-23,-,1490
JHELUM,Mangla,18-Sept-23,16000,39965
JHELUM,Rasul,18-Sept-23,39405,19705
CHENAB,Marala,18-Sept-23,58096,27621
CHENAB,Khanki,18-Sept-23,26470,18270
CHENAB,Qadirabad,18-Sept-23,36766,14766
CHENAB,Trimmu,18-Sept-23,47719,35119
CHENAB,Punjnad,18-Sept-23,18128,848
RAVI,Thein,18-Sept-23,-,-
RAVI,Jassar,18-Sept-23,-,6014
RAVI,Shahdara,18-Sept-23,-,28666
RAVI,Balloki,18-Sept-23,41400,15100
RAVI,Sidhnai,18-Sept-23,24399,6199
SUTLEJ,Bhakara**,18-Sept-23,-,-
SUTLEJ,Sulemanki,18-Sept-23,20441,8292
SUTLEJ,Islam,18-Sept-23,1630,-
INDUS,khairabad,18-Sept-23,-,102300
INDUS,Kalabagh,18-Sept-23,153233,145233
INDUS,Chashma,18-Sept-23,149509,145009
INDUS,Taunsa,18-Sept-23,132922,115264
INDUS,Guddu,18-Sept-23,121630,95356
INDUS,Sukkar,18-Sept-23,87825,38415
INDUS,Kotri,18-Sept-23,44444,8839
JHELUM,Kotli,18-Sept-23,-,1330
JHELUM,Mangla,18-Sept-23,15000,57948
JHELUM,Rasul,18-Sept-23,39405,19705
CHENAB,Marala,18-Sept-23,52693,22218
CHENAB,Khanki,18-Sept-23,31462,23274
CHENAB,Qadirabad,18-Sept-23,30164,8164
CHENAB,Trimmu,18-Sept-23,47719,35119
CHENAB,Punjnad,18-Sept-23,18128,848
RAVI,Thein,18-Sept-23,-,-
RAVI,Jassar,18-Sept-23,-,7101
RAVI,Shahdara,18-Sept-23,-,28666
RAVI,Balloki,18-Sept-23,41400,15100
RAVI,Sidhnai,18-Sept-23,24399,6199
SUTLEJ,Bhakara**,18-Sept-23,-,-
SUTLEJ,Sulemanki,18-Sept-23,20881,7728
SUTLEJ,Islam,18-Sept-23,1630,-
INDUS,khairabad,18-Sept-23,-,107800
INDUS,Kalabagh,18-Sept-23,153233,145233
INDUS,Chashma,18-Sept-23,149643,144943
INDUS,Taunsa,18-Sept-23,132922,115264
INDUS,Guddu,18-Sept-23,121630,95356
INDUS,Sukkar,18-Sept-23,87825,38415
INDUS,Kotri,18-Sept-23,44444,8839
JHELUM,Kotli,18-Sept-23,-,1490
JHELUM,Mangla,18-Sept-23,13000,30915
JHELUM,Rasul,18-Sept-23,31595,11895
CHENAB,Marala,18-Sept-23,58046,27571
CHENAB,Khanki,18-Sept-23,42218,34006
CHENAB,Qadirabad,18-Sept-23,38099,16099
CHENAB,Trimmu,18-Sept-23,51546,38946
CHENAB,Punjnad,18-Sept-23,18128,848
RAVI,Thein,18-Sept-23,-,-
RAVI,Jassar,18-Sept-23,-,7101
RAVI,Shahdara,18-Sept-23,-,27362
RAVI,Balloki,18-Sept-23,41400,15100
RAVI,Sidhnai,18-Sept-23,26300,8100
SUTLEJ,Bhakara**,18-Sept-23,-,-
SUTLEJ,Sulemanki,18-Sept-23,20881,7728
SUTLEJ,Islam,18-Sept-23,1630,-
INDUS,khairabad,19-Sept-23,-,107800
INDUS,Kalabagh,19-Sept-23,153233,145233
INDUS,Chashma,19-Sept-23,150714,144894
INDUS,Taunsa,19-Sept-23,137133,118920
INDUS,Guddu,19-Sept-23,123237,98261
INDUS,Sukkar,19-Sept-23,87705,38415
INDUS,Kotri,19-Sept-23,43816,14561
JHELUM,Kotli,19-Sept-23,-,1330
JHELUM,Mangla,19-Sept-23,12000,30915
JHELUM,Rasul,19-Sept-23,39405,19705
CHENAB,Marala,19-Sept-23,52293,22218
CHENAB,Khanki,19-Sept-23,38104,29892
CHENAB,Qadirabad,19-Sept-23,44645,22645
CHENAB,Trimmu,19-Sept-23,51546,38946
CHENAB,Punjnad,19-Sept-23,18128,848
RAVI,Thein,19-Sept-23,-,-
RAVI,Jassar,19-Sept-23,-,7101
RAVI,Shahdara,19-Sept-23,-,27362
RAVI,Balloki,19-Sept-23,41100,15100
RAVI,Sidhnai,19-Sept-23,26300,8100
SUTLEJ,Bhakara**,19-Sept-23,-,-
SUTLEJ,Sulemanki,19-Sept-23,21276,7728
SUTLEJ,Islam,19-Sept-23,1630,-
INDUS,khairabad,19-Sept-23,-,104100
INDUS,Kalabagh,19-Sept-23,153233,145233
INDUS,Chashma,19-Sept-23,150833,145013
INDUS,Taunsa,19-Sept-23,137133,118754
INDUS,Guddu,19-Sept-23,122953,97977
INDUS,Sukkar,19-Sept-23,87705,38415
INDUS,Kotri,19-Sept-23,43812,17177
JHELUM,Kotli,19-Sept-23,-,1330
JHELUM,Mangla,19-Sept-23,13000,30915
JHELUM,Rasul,19-Sept-23,43310,23610
CHENAB,Marala,19-Sept-23,46940,16865
CHENAB,Khanki,19-Sept-23,33842,25630
CHENAB,Qadirabad,19-Sept-23,49876,27876
CHENAB,Trimmu,19-Sept-23,51546,38946
CHENAB,Punjnad,19-Sept-23,19380,2100
RAVI,Thein,19-Sept-23,-,-
RAVI,Jassar,19-Sept-23,-,8846
RAVI,Shahdara,19-Sept-23,-,27362
RAVI,Balloki,19-Sept-23,41740,15740
RAVI,Sidhnai,19-Sept-23,26939,9339
SUTLEJ,Bhakara**,19-Sept-23,-,-
SUTLEJ,Sulemanki,19-Sept-23,21276,7728
SUTLEJ,Islam,19-Sept-23,2229,799
INDUS,khairabad,19-Sept-23,-,88800
INDUS,Kalabagh,19-Sept-23,141445,133445
INDUS,Chashma,19-Sept-23,149795,145095
INDUS,Taunsa,19-Sept-23,136950,118200
INDUS,Guddu,19-Sept-23,121094,96421
INDUS,Sukkar,19-Sept-23,87705,38415
INDUS,Kotri,19-Sept-23,41857,20442
JHELUM,Kotli,19-Sept-23,-,1490
JHELUM,Mangla,19-Sept-23,14000,57948
JHELUM,Rasul,19-Sept-23,35500,15800
CHENAB,Marala,19-Sept-23,45361,15286
CHENAB,Khanki,19-Sept-23,33842,25630
CHENAB,Qadirabad,19-Sept-23,40716,18716
CHENAB,Trimmu,19-Sept-23,49513,36913
CHENAB,Punjnad,19-Sept-23,19380,2100
RAVI,Thein,19-Sept-23,-,-
RAVI,Jassar,19-Sept-23,-,8846
RAVI,Shahdara,19-Sept-23,-,30692
RAVI,Balloki,19-Sept-23,43160,16860
RAVI,Sidhnai,19-Sept-23,26939,9339
SUTLEJ,Bhakara**,19-Sept-23,-,-
SUTLEJ,Sulemanki,19-Sept-23,24944,11793
SUTLEJ,Islam,19-Sept-23,2229,799
INDUS,khairabad,19-Sept-23,-,105000
INDUS,Kalabagh,19-Sept-23,148816,140816
INDUS,Chashma,19-Sept-23,149712,145012
INDUS,Taunsa,19-Sept-23,136950,118200
INDUS,Guddu,19-Sept-23,121094,96421
INDUS,Sukkar,19-Sept-23,87705,38415
INDUS,Kotri,19-Sept-23,41857,20442
JHELUM,Kotli,19-Sept-23,-,1490
JHELUM,Mangla,19-Sept-23,11000,57047
JHELUM,Rasul,19-Sept-23,27690,7990
CHENAB,Marala,19-Sept-23,51993,22218
CHENAB,Khanki,19-Sept-23,19109,11196
CHENAB,Qadirabad,19-Sept-23,40716,18716
CHENAB,Trimmu,19-Sept-23,43644,31044
CHENAB,Punjnad,19-Sept-23,22450,5170
RAVI,Thein,19-Sept-23,-,-
RAVI,Jassar,19-Sept-23,-,8846
RAVI,Shahdara,19-Sept-23,-,32861
RAVI,Balloki,19-Sept-23,43160,16860
RAVI,Sidhnai,19-Sept-23,26939,9339
SUTLEJ,Bhakara**,19-Sept-23,-,-
SUTLEJ,Sulemanki,19-Sept-23,24944,11793
SUTLEJ,Islam,19-Sept-23,2229,799
INDUS,khairabad,20-Sept-23,-,125000
INDUS,Kalabagh,20-Sept-23,150726,142726
INDUS,Chashma,20-Sept-23,150806,144868
INDUS,Taunsa,20-Sept-23,136950,118200
INDUS,Guddu,20-Sept-23,118409,93736
INDUS,Sukkar,20-Sept-23,93575,43445
INDUS,Kotri,20-Sept-23,40897,20442
JHELUM,Kotli,20-Sept-23,-,1330
JHELUM,Mangla,20-Sept-23,16000,30915
JHELUM,Rasul,20-Sept-23,27690,7990
CHENAB,Marala,20-Sept-23,46640,16865
CHENAB,Khanki,20-Sept-23,20975,13062
CHENAB,Qadirabad,20-Sept-23,38099,16099
CHENAB,Trimmu,20-Sept-23,38198,25598
CHENAB,Punjnad,20-Sept-23,22450,5170
RAVI,Thein,20-Sept-23,-,-
RAVI,Jassar,20-Sept-23,-,8846
RAVI,Shahdara,20-Sept-23,-,33585
RAVI,Balloki,20-Sept-23,44280,17980
RAVI,Sidhnai,20-Sept-23,26312,8712
SUTLEJ,Bhakara**,20-Sept-23,-,-
SUTLEJ,Sulemanki,20-Sept-23,22986,10240
SUTLEJ,Islam,20-Sept-23,2229,799
INDUS,khairabad,20-Sept-23,-,93200
INDUS,Kalabagh,20-Sept-23,156097,148097
INDUS,Chashma,20-Sept-23,149695,144995
INDUS,Taunsa,20-Sept-23,136950,118190
INDUS,Guddu,20-Sept-23,117561,93198
INDUS,Sukkar,20-Sept-23,93575,43445
INDUS,Kotri,20-Sept-23,40767,22172
JHELUM,Kotli,20-Sept-23,-,1170
JHELUM,Mangla,20-Sept-23,15000,30915
JHELUM,Rasul,20-Sept-23,39405,19705
CHENAB,Marala,20-Sept-23,46690,16865
CHENAB,Khanki,20-Sept-23,28904,21064
CHENAB,Qadirabad,20-Sept-23,32823,10823
CHENAB,Trimmu,20-Sept-23,35242,22642
CHENAB,Punjnad,20-Sept-23,22450,5170
RAVI,Thein,20-Sept-23,-,-
RAVI,Jassar,20-Sept-23,-,6353
RAVI,Shahdara,20-Sept-23,-,31415
RAVI,Balloki,20-Sept-23,44280,17980
RAVI,Sidhnai,20-Sept-23,26312,8712
SUTLEJ,Bhakara**,20-Sept-23,-,-
SUTLEJ,Sulemanki,20-Sept-23,22986,10240
SUTLEJ,Islam,20-Sept-23,3407,1777
INDUS,khairabad,20-Sept-23,-,89700
INDUS,Kalabagh,20-Sept-23,142399,134399
INDUS,Chashma,20-Sept-23,149803,145103
INDUS,Taunsa,20-Sept-23,136950,118190
INDUS,Guddu,20-Sept-23,117164,93198
INDUS,Sukkar,20-Sept-23,93575,43445
INDUS,Kotri,20-Sept-23,40767,22172
JHELUM,Kotli,20-Sept-23,-,1020
JHELUM,Mangla,20-Sept-23,13000,57831
JHELUM,Rasul,20-Sept-23,43310,23610
CHENAB,Marala,20-Sept-23,41337,11512
CHENAB,Khanki,20-Sept-23,28904,21064
CHENAB,Qadirabad,20-Sept-23,32823,10823
CHENAB,Trimmu,20-Sept-23,30588,17988
CHENAB,Punjnad,20-Sept-23,22450,5170
RAVI,Thein,20-Sept-23,-,-
RAVI,Jassar,20-Sept-23,-,6353
RAVI,Shahdara,20-Sept-23,-,30692
RAVI,Balloki,20-Sept-23,45400,19100
RAVI,Sidhnai,20-Sept-23,26312,8712
SUTLEJ,Bhakara**,20-Sept-23,-,-
SUTLEJ,Sulemanki,20-Sept-23,22490,8941
SUTLEJ,Islam,20-Sept-23,4479,2849
INDUS,khairabad,20-Sept-23,-,105900
INDUS,Kalabagh,20-Sept-23,128559,120559
INDUS,Chashma,20-Sept-23,149673,144973
INDUS,Taunsa,20-Sept-23,136950,118190
INDUS,Guddu,20-Sept-23,117164,93198
INDUS,Sukkar,20-Sept-23,93575,43445
INDUS,Kotri,20-Sept-23,40767,22172
JHELUM,Kotli,20-Sept-23,-,1020
JHELUM,Mangla,20-Sept-23,10000,57532
JHELUM,Rasul,20-Sept-23,35500,15800
CHENAB,Marala,20-Sept-23,37563,7738
CHENAB,Khanki,20-Sept-23,19036,11196
CHENAB,Qadirabad,20-Sept-23,36766,14766
CHENAB,Trimmu,20-Sept-23,30588,17988
CHENAB,Punjnad,20-Sept-23,22450,5170
RAVI,Thein,20-Sept-23,-,-
RAVI,Jassar,20-Sept-23,-,6353
RAVI,Shahdara,20-Sept-23,-,30692
RAVI,Balloki,20-Sept-23,46000,19100
RAVI,Sidhnai,20-Sept-23,26312,8712
SUTLEJ,Bhakara**,20-Sept-23,-,-
SUTLEJ,Sulemanki,20-Sept-23,22490,8941
SUTLEJ,Islam,20-Sept-23,4479,2849
INDUS,khairabad,21-Sept-23,-,126000
INDUS,Kalabagh,21-Sept-23,144309,136309
INDUS,Chashma,21-Sept-23,149334,144634
INDUS,Taunsa,21-Sept-23,137122,117443
INDUS,Guddu,21-Sept-23,115087,91422
INDUS,Sukkar,21-Sept-23,90120,40960
INDUS,Kotri,21-Sept-23,40277,20442
JHELUM,Kotli,21-Sept-23,-,880
JHELUM,Mangla,21-Sept-23,16000,30915
JHELUM,Rasul,21-Sept-23,31595,11895
CHENAB,Marala,21-Sept-23,37563,7738
CHENAB,Khanki,21-Sept-23,17170,9330
CHENAB,Qadirabad,21-Sept-23,32323,10823
CHENAB,Trimmu,21-Sept-23,27433,14833
CHENAB,Punjnad,21-Sept-23,29240,11960
RAVI,Thein,21-Sept-23,-,-
RAVI,Jassar,21-Sept-23,-,6353
RAVI,Shahdara,21-Sept-23,-,30692
RAVI,Balloki,21-Sept-23,47200,19100
RAVI,Sidhnai,21-Sept-23,26812,8712
SUTLEJ,Bhakara**,21-Sept-23,-,-
SUTLEJ,Sulemanki,21-Sept-23,23220,9671
SUTLEJ,Islam,21-Sept-23,4479,2849
INDUS,khairabad,21-Sept-23,-,87900
INDUS,Kalabagh,21-Sept-23,154187,146187
INDUS,Chashma,21-Sept-23,149729,145029
INDUS,Taunsa,21-Sept-23,136299,116579
INDUS,Guddu,21-Sept-23,114954,89382
INDUS,Sukkar,21-Sept-23,90120,40960
INDUS,Kotri,21-Sept-23,39712,18837
JHELUM,Kotli,21-Sept-23,-,1020
JHELUM,Mangla,21-Sept-23,16000,30915
JHELUM,Rasul,21-Sept-23,39405,19705
CHENAB,Marala,21-Sept-23,37563,7738
CHENAB,Khanki,21-Sept-23,13438,5598
CHENAB,Qadirabad,21-Sept-23,24795,2795
CHENAB,Trimmu,21-Sept-23,27433,14833
CHENAB,Punjnad,21-Sept-23,30375,13095
RAVI,Thein,21-Sept-23,-,-
RAVI,Jassar,21-Sept-23,-,5507
RAVI,Shahdara,21-Sept-23,-,30692
RAVI,Balloki,21-Sept-23,47400,19100
RAVI,Sidhnai,21-Sept-23,26812,8712
SUTLEJ,Bhakara**,21-Sept-23,-,-
SUTLEJ,Sulemanki,21-Sept-23,23220,9671
SUTLEJ,Islam,21-Sept-23,5866,4136
INDUS,khairabad,21-Sept-23,-,67100
INDUS,Kalabagh,21-Sept-23,142399,134399
INDUS,Chashma,21-Sept-23,149776,145076
INDUS,Taunsa,21-Sept-23,136819,116389
INDUS,Guddu,21-Sept-23,114954,89382
INDUS,Sukkar,21-Sept-23,90120,40960
INDUS,Kotri,21-Sept-23,39712,18837
JHELUM,Kotli,21-Sept-23,-,1170
JHELUM,Mangla,21-Sept-23,11000,57831
JHELUM,Rasul,21-Sept-23,43230,23610
CHENAB,Marala,21-Sept-23,41337,11512
CHENAB,Khanki,21-Sept-23,15304,7464
CHENAB,Qadirabad,21-Sept-23,24795,2795
CHENAB,Trimmu,21-Sept-23,25731,13131
CHENAB,Punjnad,21-Sept-23,30375,13095
RAVI,Thein,21-Sept-23,-,-
RAVI,Jassar,21-Sept-23,-,5507
RAVI,Shahdara,21-Sept-23,-,29317
RAVI,Balloki,21-Sept-23,47400,19100
RAVI,Sidhnai,21-Sept-23,26812,8712
SUTLEJ,Bhakara**,21-Sept-23,-,-
SUTLEJ,Sulemanki,21-Sept-23,31282,17332
SUTLEJ,Islam,21-Sept-23,5866,4136
INDUS,khairabad,21-Sept-23,-,85300
INDUS,Kalabagh,21-Sept-23,118242,110242
INDUS,Chashma,21-Sept-23,149631,144931
INDUS,Taunsa,21-Sept-23,136819,116389
INDUS,Guddu,21-Sept-23,114954,89382
INDUS,Sukkar,21-Sept-23,90120,40960
INDUS,Kotri,21-Sept-23,39712,18837
JHELUM,Kotli,21-Sept-23,-,1170
JHELUM,Mangla,21-Sept-23,10000,57831
JHELUM,Rasul,21-Sept-23,31515,11895
CHENAB,Marala,21-Sept-23,37563,7738
CHENAB,Khanki,21-Sept-23,11560,3732
CHENAB,Qadirabad,21-Sept-23,26142,4142
CHENAB,Trimmu,21-Sept-23,27433,14833
CHENAB,Punjnad,21-Sept-23,35234,17954
RAVI,Thein,21-Sept-23,-,-
RAVI,Jassar,21-Sept-23,-,5507
RAVI,Shahdara,21-Sept-23,-,29317
RAVI,Balloki,21-Sept-23,47400,19100
RAVI,Sidhnai,21-Sept-23,26812,8712
SUTLEJ,Bhakara**,21-Sept-23,-,-
SUTLEJ,Sulemanki,21-Sept-23,31282,17332
SUTLEJ,Islam,21-Sept-23,5866,4136
INDUS,khairabad,22-Sept-23,-,111600
INDUS,Kalabagh,22-Sept-23,103213,95213
INDUS,Chashma,22-Sept-23,149707,145007
INDUS,Taunsa,22-Sept-23,136819,116389
INDUS,Guddu,22-Sept-23,115959,89886
INDUS,Sukkar,22-Sept-23,89115,39655
INDUS,Kotri,22-Sept-23,38247,12952
JHELUM,Kotli,22-Sept-23,-,1330
JHELUM,Mangla,22-Sept-23,10000,30915
JHELUM,Rasul,22-Sept-23,24961,5341
CHENAB,Marala,22-Sept-23,37563,7738
CHENAB,Khanki,22-Sept-23,11560,3732
CHENAB,Qadirabad,22-Sept-23,27490,5490
CHENAB,Trimmu,22-Sept-23,27433,14833
CHENAB,Punjnad,22-Sept-23,35234,17954
RAVI,Thein,22-Sept-23,-,-
RAVI,Jassar,22-Sept-23,-,5507
RAVI,Shahdara,22-Sept-23,-,28666
RAVI,Balloki,22-Sept-23,46280,17980
RAVI,Sidhnai,22-Sept-23,26812,8712
SUTLEJ,Bhakara**,22-Sept-23,-,-
SUTLEJ,Sulemanki,22-Sept-23,31282,17332
SUTLEJ,Islam,22-Sept-23,7121,5391
INDUS,khairabad,22-Sept-23,-,94100
INDUS,Kalabagh,22-Sept-23,141445,133445
INDUS,Chashma,22-Sept-23,149634,144934
INDUS,Taunsa,22-Sept-23,136819,116200
INDUS,Guddu,22-Sept-23,117222,88258
INDUS,Sukkar,22-Sept-23,89115,39655
INDUS,Kotri,22-Sept-23,37981,9896
JHELUM,Kotli,22-Sept-23,-,1170
JHELUM,Mangla,22-Sept-23,16000,29315
JHELUM,Rasul,22-Sept-23,39325,19705
CHENAB,Marala,22-Sept-23,37563,7738
CHENAB,Khanki,22-Sept-23,13426,5598
CHENAB,Qadirabad,22-Sept-23,22000,-
CHENAB,Trimmu,22-Sept-23,30588,17988
CHENAB,Punjnad,22-Sept-23,36667,19387
RAVI,Thein,22-Sept-23,-,-
RAVI,Jassar,22-Sept-23,-,5507
RAVI,Shahdara,22-Sept-23,-,28666
RAVI,Balloki,22-Sept-23,46280,17980
