River,Gauge Site,Date,Up Stream,Down Stream
JHELUM,Rasul,29-Jul-20,19390,11895
JHELUM,Khushab bridge,10-Aug-20,-,10191
CHENAB,Marala,25-Jul-20,49116,18893
CHENAB,Khanki,17-Jun-20,22104,14424
CHENAB,Qadirabad,28-Jun-20,35242,13242
CHENAB,Trimmu,14-Jul-20,25806,10806
CHENAB,Punjnad,28-Sept-20,26283,10035
RAVI,Jassar,06-Sept-20,-,5845
RAVI,Shahdara,06-Sept-20,-,12063
RAVI,Balloki,06-Sept-20,42990,16990
RAVI,Sidhnai,06-Sept-20,20923,7623
SUTLEJ,Sulemanki,25-Sept-20,16089,2018
SUTLEJ,Islam,28-Aug-20,6520,4690
INDUS,Kalabagh,25-Aug-20,170636,163136
INDUS,Chashma,18-Aug-20,174898,164970
INDUS,Taunsa,15-Aug-20,179302,152603
INDUS,Guddu,18-Jun-20,142500,106888
INDUS,Sukkar,29-Jun-20,101866,47066
INDUS,Kotri,06-Jul-20,44615,13060
JHELUM,Kotli,07-Sept-20,-,7102
JHELUM,Mangla,04-Aug-20,25000,16215
JHELUM,Rasul,30-Jul-20,19390,11895
JHELUM,Khushab bridge,11-Aug-20,-,10191
CHENAB,Marala,22-Jun-20,48653,18578
CHENAB,Khanki,17-Jun-20,22104,14424
CHENAB,Qadirabad,29-Jun-20,35242,13242
CHENAB,Trimmu,15-Jul-20,25806,10806
CHENAB,Punjnad,27-Sept-20,26283,10033
RAVI,Jassar,07-Sept-20,-,5845
RAVI,Shahdara,07-Sept-20,-,12063
RAVI,Balloki,07-Sept-20,42990,16990
RAVI,Sidhnai,07-Sept-20,20923,7623
SUTLEJ,Sulemanki,25-Sept-20,16089,2018
SUTLEJ,Islam,28-Aug-20,6520,4690
INDUS,Kalabagh,13-Aug-20,171300,163100
INDUS,Chashma,16-Aug-20,171495,164895
INDUS,Taunsa,15-Aug-20,179302,152603
INDUS,Taunsa,16-Aug-20,179302,152603
INDUS,Taunsa,17-Aug-20,179302,152603
INDUS,Taunsa,10-Aug-20,176737,152537
INDUS,Taunsa,11-Sept-20,162513,152113
INDUS,Guddu,21-Jun-20,143036,106621
INDUS,Sukkar,29-Jun-20,101866,47066
INDUS,Kotri,11-Jul-20,55410,12995
JHELUM,Kotli,07-Sept-20,-,8818
JHELUM,Mangla,05-Aug-20,27000,16115
JHELUM,Rasul,09-Aug-20,14685,11895
JHELUM,Khushab bridge,23-Aug-20,-,10191
CHENAB,Marala,16-Jun-20,46690,18090
CHENAB,Khanki,15-Jul-20,21444,13629
CHENAB,Qadirabad,29-Jun-20,35242,13242
CHENAB,Trimmu,15-Jul-20,25806,10806
CHENAB,Punjnad,27-Sept-20,26283,10033
RAVI,Jassar,07-Sept-20,-,6184
RAVI,Shahdara,07-Sept-20,-,12063
RAVI,Balloki,07-Sept-20,42300,15800
RAVI,Sidhnai,07-Sept-20,20923,7623
SUTLEJ,Sulemanki,25-Sept-20,16089,2018
SUTLEJ,Islam,29-Aug-20,6520,4690
INDUS,Kalabagh,12-Aug-20,170296,162096
INDUS,Chashma,18-Aug-20,171420,164820
INDUS,Taunsa,11-Sept-20,162513,152113
INDUS,Guddu,07-Aug-20,148558,106521
INDUS,Sukkar,29-Jun-20,101866,47066
INDUS,Kotri,11-Jul-20,55410,12995
JHELUM,Kotli,07-Sept-20,-,9104
JHELUM,Mangla,01-Aug-20,62000,15955
JHELUM,Rasul,09-Aug-20,14685,11895
JHELUM,Khushab bridge,16-Sept-20,-,10191
CHENAB,Marala,16-Jun-20,46690,18090
CHENAB,Khanki,15-Jul-20,21444,13629
CHENAB,Qadirabad,29-Jun-20,35242,13242
CHENAB,Trimmu,15-Jul-20,25806,10806
CHENAB,Punjnad,28-Sept-20,26283,10033
RAVI,Jassar,07-Sept-20,-,6184
RAVI,Shahdara,07-Sept-20,-,12063
RAVI,Balloki,07-Sept-20,42300,15800
RAVI,Sidhnai,07-Sept-20,22507,9207
SUTLEJ,Sulemanki,25-Sept-20,16089,2018
SUTLEJ,Islam,29-Aug-20,6520,4690
INDUS,Kalabagh,07-Aug-20,170286,162086
INDUS,Chashma,15-Aug-20,172060,164546
INDUS,Taunsa,10-Aug-20,177067,150818
INDUS,Guddu,07-Aug-20,148558,106521
INDUS,Sukkar,29-Jun-20,101866,47066
INDUS,Kotri,21-Aug-20,42385,12650
JHELUM,Kotli,07-Sept-20,-,8818
JHELUM,Mangla,31-Jul-20,29000,15815
JHELUM,Rasul,20-Aug-20,13335,11895
JHELUM,Khushab bridge,16-Sept-20,-,10191
CHENAB,Marala,09-Sept-20,42689,16865
CHENAB,Khanki,18-Jun-20,21292,13563
CHENAB,Qadirabad,01-Jul-20,35242,13242
CHENAB,Trimmu,15-Jul-20,25806,10806
CHENAB,Punjnad,28-Sept-20,26283,10033
RAVI,Jassar,07-Sept-20,-,6184
RAVI,Shahdara,07-Sept-20,-,12063
RAVI,Balloki,07-Sept-20,40520,14020
RAVI,Sidhnai,07-Sept-20,22214,8914
SUTLEJ,Sulemanki,26-Sept-20,16089,2018
SUTLEJ,Islam,01-Sept-20,5420,4490
INDUS,Kalabagh,29-Jul-20,169142,161142
INDUS,Chashma,08-Aug-20,170797,164197
INDUS,Taunsa,10-Aug-20,177067,150818
INDUS,Guddu,04-Aug-20,143414,106083
INDUS,Sukkar,05-Aug-20,101300,47050
INDUS,Kotri,21-Aug-20,42385,12650
JHELUM,Kotli,07-Sept-20,-,8246
JHELUM,Mangla,07-Aug-20,26000,15815
JHELUM,Rasul,20-Aug-20,12743,11895
JHELUM,Khushab bridge,16-Sept-20,-,10191
CHENAB,Marala,09-Sept-20,44015,16865
CHENAB,Khanki,11-Sept-20,20356,12930
CHENAB,Qadirabad,03-Jul-20,35242,13242
CHENAB,Trimmu,16-Jul-20,25806,10806
CHENAB,Punjnad,28-Sept-20,26283,10033
RAVI,Jassar,07-Sept-20,-,6353
RAVI,Shahdara,07-Sept-20,-,12063
RAVI,Balloki,07-Sept-20,39930,12830
RAVI,Sidhnai,07-Sept-20,22414,8914
SUTLEJ,Sulemanki,26-Sept-20,16089,2018
SUTLEJ,Islam,01-Sept-20,5420,4490
INDUS,Kalabagh,30-Jul-20,169142,161142
INDUS,Chashma,14-Aug-20,170500,163900
INDUS,Taunsa,11-Aug-20,177067,150818
INDUS,Guddu,04-Aug-20,143414,106083
INDUS,Sukkar,05-Aug-20,101300,47050
INDUS,Kotri,08-Jul-20,46232,12027
JHELUM,Kotli,07-Sept-20,-,7960
JHELUM,Mangla,07-Aug-20,23000,15615
JHELUM,Rasul,21-Aug-20,12743,11895
JHELUM,Khushab bridge,17-Sept-20,-,10191
CHENAB,Marala,09-Sept-20,44015,16865
CHENAB,Khanki,11-Sept-20,20356,12930
CHENAB,Qadirabad,11-Jul-20,35242,13242
CHENAB,Trimmu,17-Jul-20,25916,10717
CHENAB,Punjnad,29-Sept-20,26283,10033
RAVI,Jassar,07-Sept-20,-,6353
RAVI,Shahdara,07-Sept-20,-,11648
RAVI,Balloki,07-Sept-20,40330,12830
RAVI,Sidhnai,07-Sept-20,21470,7970
SUTLEJ,Sulemanki,26-Sept-20,16089,2018
SUTLEJ,Islam,01-Sept-20,5420,4490
INDUS,Kalabagh,09-Aug-20,169342,161142
INDUS,Chashma,07-Aug-20,169987,163387
INDUS,Taunsa,14-Aug-20,177136,150756
INDUS,Guddu,04-Aug-20,143414,106083
INDUS,Sukkar,05-Aug-20,101300,47050
INDUS,Kotri,11-Jul-20,53735,11320
JHELUM,Kotli,07-Sept-20,-,7960
JHELUM,Mangla,09-Jul-20,41000,15515
JHELUM,Rasul,22-Aug-20,12435,11895
JHELUM,Khushab bridge,14-Oct-20,-,10191
CHENAB,Marala,10-Sept-20,44115,16865
CHENAB,Khanki,11-Sept-20,20356,12930
CHENAB,Qadirabad,12-Jul-20,35242,13242
CHENAB,Trimmu,16-Jul-20,25916,10716
CHENAB,Punjnad,29-Sept-20,26283,10033
RAVI,Jassar,07-Sept-20,-,6353
RAVI,Shahdara,07-Sept-20,-,11648
RAVI,Balloki,07-Sept-20,40330,12830
RAVI,Sidhnai,07-Sept-20,21470,7970
SUTLEJ,Sulemanki,26-Sept-20,16089,2018
SUTLEJ,Islam,01-Sept-20,5420,4490
INDUS,Kalabagh,09-Aug-20,169342,161142
INDUS,Chashma,14-Aug-20,169689,163089
INDUS,Taunsa,14-Aug-20,177136,150756
INDUS,Taunsa,14-Aug-20,177136,150756
INDUS,Taunsa,15-Aug-20,177136,150756
INDUS,Taunsa,15-Aug-20,177136,150756
INDUS,Taunsa,20-Aug-20,174592,149192
INDUS,Taunsa,20-Aug-20,174592,149192
INDUS,Taunsa,21-Aug-20,174592,149192
INDUS,Taunsa,16-Jun-20,166711,149111
INDUS,Taunsa,16-Jun-20,166711,149111
INDUS,Taunsa,16-Aug-20,193988,148071
INDUS,Taunsa,16-Aug-20,173988,148071
INDUS,Taunsa,16-Aug-20,173988,148071
INDUS,Taunsa,13-Aug-20,173715,147838
INDUS,Taunsa,14-Aug-20,173715,147838
INDUS,Guddu,05-Aug-20,143913,106083
INDUS,Sukkar,05-Aug-20,101300,47050
INDUS,Kotri,11-Jul-20,53735,11320
JHELUM,Kotli,07-Sept-20,-,7674
JHELUM,Mangla,10-Jul-20,43000,15515
JHELUM,Rasul,09-Oct-20,33970,11895
JHELUM,Khushab bridge,25-Jul-20,_,9870
CHENAB,Marala,11-Sept-20,44515,16865
CHENAB,Khanki,11-Sept-20,20453,12930
CHENAB,Qadirabad,12-Jul-20,35242,13242
CHENAB,Trimmu,17-Jul-20,25916,10716
CHENAB,Punjnad,29-Sept-20,26283,10033
RAVI,Jassar,07-Sept-20,-,6353
RAVI,Shahdara,07-Sept-20,-,11648
RAVI,Balloki,07-Sept-20,37955,10455
RAVI,Sidhnai,07-Sept-20,21470,7970
SUTLEJ,Sulemanki,27-Sept-20,16068,2018
SUTLEJ,Islam,02-Sept-20,5420,4490
INDUS,Kalabagh,10-Aug-20,169342,161142
INDUS,Chashma,14-Aug-20,170538,163024
INDUS,Taunsa,18-Aug-20,171872,146266
INDUS,Guddu,05-Aug-20,143913,106083
INDUS,Sukkar,18-Jun-20,99060,46380
INDUS,Kotri,06-Aug-20,49455,11320
JHELUM,Kotli,08-Sept-20,-,7388
JHELUM,Mangla,22-Jul-20,35000,15515
JHELUM,Rasul,10-Oct-20,34025,11895
JHELUM,Khushab bridge,02-Jul-20,-,9815
CHENAB,Marala,11-Sept-20,44515,16865
CHENAB,Khanki,12-Sept-20,20453,12930
CHENAB,Qadirabad,17-Jul-20,35242,13242
CHENAB,Trimmu,17-Jul-20,25916,10716
CHENAB,Punjnad,29-Sept-20,26283,10033
RAVI,Jassar,08-Sept-20,-,6602
RAVI,Shahdara,08-Sept-20,-,11648
RAVI,Balloki,08-Sept-20,37955,10455
RAVI,Sidhnai,08-Sept-20,21470,7970
SUTLEJ,Sulemanki,27-Sept-20,16089,2018
SUTLEJ,Islam,02-Sept-20,5420,4490
INDUS,Kalabagh,10-Aug-20,169342,161142
INDUS,Chashma,15-Aug-20,169433,162833
INDUS,Taunsa,18-Aug-20,171249,146266
INDUS,Guddu,05-Aug-20,143913,106083
INDUS,Sukkar,18-Jun-20,99060,46380
INDUS,Kotri,16-Jun-20,50615,11110
JHELUM,Kotli,08-Sept-20,-,7102
JHELUM,Mangla,29-Jul-20,31000,15315
JHELUM,Rasul,11-Oct-20,34025,11895
JHELUM,Khushab bridge,02-Jul-20,_,9815
CHENAB,Marala,11-Sept-20,45128,16865
CHENAB,Khanki,12-Sept-20,20429,12930
CHENAB,Qadirabad,22-Jul-20,35242,13242
CHENAB,Trimmu,10-Jul-20,25572,10672
CHENAB,Punjnad,30-Sept-20,26283,10033
RAVI,Jassar,08-Sept-20,-,6602
RAVI,Shahdara,08-Sept-20,-,11648
RAVI,Balloki,08-Sept-20,37300,9300
RAVI,Sidhnai,08-Sept-20,21470,7970
SUTLEJ,Sulemanki,08-Aug-20,15955,2009
SUTLEJ,Islam,02-Sept-20,5420,4490
INDUS,Kalabagh,11-Aug-20,169342,161142
INDUS,Chashma,21-Aug-20,173595,162500
INDUS,Taunsa,19-Aug-20,171249,146266
INDUS,Guddu,05-Aug-20,143913,106083
INDUS,Sukkar,19-Jun-20,99060,46380
INDUS,Kotri,16-Jun-20,50615,11110
JHELUM,Kotli,08-Sept-20,-,6816
JHELUM,Mangla,30-Jul-20,31000,15315
JHELUM,Rasul,11-Oct-20,34025,11895
JHELUM,Khushab bridge,04-Jul-20,_,9815
CHENAB,Marala,12-Sept-20,46494,16865
CHENAB,Khanki,15-Sept-20,20429,12930
CHENAB,Qadirabad,22-Jul-20,35242,13242
CHENAB,Trimmu,10-Jul-20,25572,10672
CHENAB,Punjnad,04-Jul-20,25655,9655
RAVI,Jassar,08-Sept-20,-,6353
RAVI,Shahdara,08-Sept-20,-,11648
RAVI,Balloki,08-Sept-20,37300,9300
RAVI,Sidhnai,08-Sept-20,21470,7970
SUTLEJ,Sulemanki,08-Aug-20,16006,2009
SUTLEJ,Islam,02-Sept-20,5620,4490
INDUS,Kalabagh,12-Aug-20,169342,161142
INDUS,Chashma,07-Aug-20,170107,162092
INDUS,Taunsa,11-Aug-20,171723,146139
INDUS,Guddu,15-Jun-20,138598,104166
INDUS,Sukkar,19-Jun-20,99060,46380
INDUS,Kotri,30-Sept-20,32686,10171
JHELUM,Kotli,08-Sept-20,-,6530
JHELUM,Mangla,03-Jul-20,45000,15260
JHELUM,Rasul,12-Oct-20,34100,11895
JHELUM,Khushab bridge,05-Jul-20,_,9815
CHENAB,Marala,15-Jun-20,43012,14512
CHENAB,Khanki,15-Sept-20,20429,12930
CHENAB,Qadirabad,27-Jul-20,35242,13242
CHENAB,Trimmu,10-Jul-20,25572,10672
CHENAB,Punjnad,04-Jul-20,25655,9655
RAVI,Jassar,08-Sept-20,-,6353
RAVI,Shahdara,08-Sept-20,-,11648
RAVI,Balloki,08-Sept-20,37300,9300
RAVI,Sidhnai,08-Sept-20,21470,7970
SUTLEJ,Sulemanki,08-Aug-20,16058,2009
SUTLEJ,Islam,02-Sept-20,5620,4490
INDUS,Kalabagh,01-Aug-20,168187,160187
INDUS,Chashma,09-Aug-20,167729,161129
INDUS,Taunsa,11-Aug-20,171723,146139
INDUS,Guddu,15-Jun-20,138598,104166
INDUS,Sukkar,06-Aug-20,98410,46170
INDUS,Kotri,30-Sept-20,32686,10171
JHELUM,Kotli,08-Sept-20,-,6242
JHELUM,Mangla,02-Aug-20,27000,15215
JHELUM,Rasul,13-Oct-20,34100,11895
JHELUM,Khushab bridge,06-Jul-20,_,9815
CHENAB,Marala,15-Jun-20,43012,14512
CHENAB,Khanki,15-Jun-20,20098,12455
CHENAB,Qadirabad,27-Jul-20,35242,13242
CHENAB,Trimmu,02-Jul-20,25446,10346
CHENAB,Punjnad,04-Jul-20,25655,9655
RAVI,Jassar,08-Sept-20,-,6353
RAVI,Shahdara,08-Sept-20,-,11648
RAVI,Balloki,08-Sept-20,37800,9400
RAVI,Sidhnai,08-Sept-20,23186,8286
SUTLEJ,Sulemanki,09-Aug-20,16058,2009
SUTLEJ,Islam,02-Sept-20,5540,4490
INDUS,Kalabagh,12-Sept-20,160033,154533
INDUS,Chashma,11-Sept-20,173105,160105
INDUS,Taunsa,12-Aug-20,171723,146139
INDUS,Taunsa,12-Aug-20,171723,146139
INDUS,Taunsa,12-Aug-20,171723,146139
INDUS,Taunsa,12-Aug-20,171723,146139
INDUS,Taunsa,12-Aug-20,171723,146139
INDUS,Taunsa,13-Aug-20,171723,146139
INDUS,Taunsa,17-Aug-20,170865,145407
INDUS,Taunsa,17-Aug-20,170865,145407
INDUS,Taunsa,17-Aug-20,170865,145407
INDUS,Taunsa,18-Aug-20,170865,145407
INDUS,Taunsa,18-Aug-20,167634,142651
INDUS,Taunsa,19-Aug-20,167508,142543
INDUS,Taunsa,19-Aug-20,167508,142543
INDUS,Taunsa,19-Aug-20,167508,142543
INDUS,Taunsa,20-Aug-20,167508,142543
INDUS,Taunsa,20-Aug-20,167508,142543
INDUS,Taunsa,15-Jun-20,159935,142335
INDUS,Taunsa,15-Jun-20,159935,142335
INDUS,Guddu,15-Jun-20,138598,104166
INDUS,Sukkar,06-Aug-20,98410,46170
INDUS,Kotri,30-Sept-20,32686,10171
JHELUM,Kotli,08-Sept-20,-,5956
JHELUM,Mangla,05-Aug-20,23000,15015
JHELUM,Rasul,13-Oct-20,34100,11895
JHELUM,Khushab bridge,07-Jul-20,_,9815
CHENAB,Marala,15-Jun-20,43662,14512
CHENAB,Khanki,16-Jun-20,20098,12455
CHENAB,Qadirabad,27-Jul-20,35242,13242
CHENAB,Trimmu,02-Jul-20,25446,10346
CHENAB,Punjnad,05-Jul-20,25655,9655
RAVI,Jassar,08-Sept-20,-,6602
RAVI,Shahdara,08-Sept-20,-,11648
RAVI,Balloki,08-Sept-20,36120,7620
RAVI,Sidhnai,08-Sept-20,23786,8286
SUTLEJ,Sulemanki,09-Aug-20,16058,2009
SUTLEJ,Islam,02-Sept-20,5540,4490
INDUS,Kalabagh,12-Sept-20,155034,149534
INDUS,Chashma,15-Jun-20,164889,158389
INDUS,Taunsa,15-Jun-20,159935,142335
INDUS,Guddu,13-Aug-20,134059,103644
INDUS,Sukkar,06-Aug-20,98410,46170
INDUS,Kotri,08-Jul-20,47018,9863
JHELUM,Kotli,09-Sept-20,-,5956
JHELUM,Mangla,05-Aug-20,26000,14915
JHELUM,Rasul,14-Oct-20,34100,11895
JHELUM,Khushab bridge,23-Jul-20,_,9815
CHENAB,Marala,16-Jun-20,43112,14512
CHENAB,Khanki,16-Jun-20,20135,12455
CHENAB,Qadirabad,30-Jul-20,35242,13242
CHENAB,Trimmu,16-Aug-20,25098,10298
CHENAB,Punjnad,20-Jul-20,25159,9199
RAVI,Jassar,09-Sept-20,-,6602
RAVI,Shahdara,09-Sept-20,-,13306
RAVI,Balloki,09-Sept-20,36120,7620
RAVI,Sidhnai,09-Sept-20,23786,8286
SUTLEJ,Sulemanki,09-Aug-20,16058,2009
SUTLEJ,Islam,02-Sept-20,5540,4490
INDUS,Kalabagh,07-Aug-20,155723,147523
INDUS,Chashma,10-Sept-20,162126,149126
INDUS,Taunsa,16-Jun-20,159935,142335
INDUS,Guddu,19-Sept-20,129415,103325
INDUS,Sukkar,06-Aug-20,98410,46170
INDUS,Kotri,08-Jul-20,47018,9863
JHELUM,Kotli,09-Sept-20,-,5670
JHELUM,Mangla,09-Jul-20,41000,14815
JHELUM,Rasul,14-Oct-20,34100,11895
JHELUM,Khushab bridge,24-Jul-20,_,9815
CHENAB,Marala,16-Jun-20,43112,14512
CHENAB,Khanki,16-Jun-20,20135,12455
CHENAB,Qadirabad,30-Jul-20,35242,13242
CHENAB,Trimmu,15-Aug-20,24973,10173
CHENAB,Punjnad,19-Jul-20,25159,9159
RAVI,Jassar,09-Sept-20,-,6353
RAVI,Shahdara,09-Sept-20,-,13306
RAVI,Balloki,09-Sept-20,36920,7620
RAVI,Sidhnai,09-Sept-20,23328,7628
SUTLEJ,Sulemanki,09-Aug-20,16058,2009
SUTLEJ,Islam,03-Sept-20,5540,4490
INDUS,Kalabagh,17-Aug-20,152378,144178
INDUS,Chashma,12-Sept-20,156190,143190
INDUS,Taunsa,12-Sept-20,154348,142248
INDUS,Guddu,20-Jun-20,138869,102454
INDUS,Sukkar,15-Aug-20,91085,44740
INDUS,Kotri,04-Aug-20,51858,9863
JHELUM,Kotli,09-Sept-20,-,5098
JHELUM,Mangla,24-Jul-20,28000,14815
JHELUM,Rasul,12-Sept-20,23222,11512
JHELUM,Khushab bridge,02-Aug-20,_,9465
CHENAB,Marala,27-Jun-20,45290,13540
CHENAB,Khanki,17-Jun-20,20171,12455
CHENAB,Qadirabad,01-Aug-20,35242,13242
CHENAB,Trimmu,05-Jul-20,24512,9612
CHENAB,Punjnad,19-Jul-20,25159,9159
RAVI,Jassar,09-Sept-20,-,5507
RAVI,Shahdara,09-Sept-20,-,14945
RAVI,Balloki,09-Sept-20,35840,5840
RAVI,Sidhnai,09-Sept-20,22995,6995
SUTLEJ,Sulemanki,16-Aug-20,16100,1972
SUTLEJ,Islam,03-Sept-20,5540,4490
INDUS,Kalabagh,16-Aug-20,149514,141314
INDUS,Chashma,12-Sept-20,154459,141459
INDUS,Taunsa,12-Sept-20,154348,142248
INDUS,Guddu,19-Jun-20,138997,102203
INDUS,Sukkar,15-Aug-20,91085,44740
INDUS,Kotri,05-Aug-20,49208,9863
JHELUM,Kotli,09-Sept-20,-,5384
JHELUM,Mangla,21-Jul-20,31000,14755
JHELUM,Rasul,15-Sept-20,31492,11494
JHELUM,Khushab bridge,27-Jul-20,-,9440
CHENAB,Marala,28-Jun-20,45290,13540
CHENAB,Khanki,14-Jul-20,20270,12455
CHENAB,Qadirabad,01-Aug-20,35242,13242
CHENAB,Trimmu,03-Jul-20,24674,9574
CHENAB,Punjnad,19-Jul-20,25159,9159
RAVI,Jassar,09-Sept-20,-,5337
RAVI,Shahdara,09-Sept-20,-,13306
RAVI,Balloki,09-Sept-20,35840,5840
RAVI,Sidhnai,09-Sept-20,22995,6995
SUTLEJ,Sulemanki,16-Aug-20,16100,1972
SUTLEJ,Islam,22-Jul-20,5721,3921
INDUS,Kalabagh,13-Sept-20,145988,140488
INDUS,Chashma,12-Sept-20,154333,141333
INDUS,Taunsa,12-Sept-20,150767,140367
INDUS,Guddu,19-Jun-20,138997,102203
INDUS,Sukkar,15-Aug-20,91085,44740
INDUS,Kotri,05-Aug-20,49208,9863
JHELUM,Kotli,10-Sept-20,-,5384
JHELUM,Mangla,30-Jul-20,27000,14715
JHELUM,Rasul,13-Sept-20,27811,11491
JHELUM,Khushab bridge,10-Aug-20,-,9440
CHENAB,Marala,17-Jul-20,46763,13540
CHENAB,Khanki,23-Jul-20,19797,12455
CHENAB,Qadirabad,03-Aug-20,35242,13242
CHENAB,Trimmu,21-Jul-20,23471,8371
CHENAB,Punjnad,20-Jul-20,25209,9159
RAVI,Jassar,10-Sept-20,-,5337
RAVI,Shahdara,10-Sept-20,-,17800
RAVI,Balloki,10-Sept-20,34685,4685
RAVI,Sidhnai,10-Sept-20,22995,6995
SUTLEJ,Sulemanki,16-Aug-20,16100,1972
SUTLEJ,Islam,23-Jul-20,6071,3921
INDUS,Kalabagh,08-Aug-20,148560,140360
INDUS,Chashma,13-Sept-20,149683,138683
INDUS,Taunsa,12-Sept-20,151767,140367
INDUS,Guddu,17-Aug-20,135096,101946
INDUS,Sukkar,15-Aug-20,91085,44740
INDUS,Kotri,10-Jul-20,50681,8406
JHELUM,Kotli,10-Sept-20,-,5384
JHELUM,Mangla,29-Jun-20,58000,14655
JHELUM,Rasul,13-Sept-20,28811,11491
JHELUM,Khushab bridge,10-Aug-20,-,9440
CHENAB,Marala,24-Jul-20,43663,13540
CHENAB,Khanki,24-Jul-20,19797,12455
CHENAB,Qadirabad,05-Aug-20,35242,13242
CHENAB,Trimmu,21-Jul-20,23471,8371
CHENAB,Punjnad,20-Jul-20,25209,9159
RAVI,Jassar,10-Sept-20,-,5676
RAVI,Shahdara,10-Sept-20,-,17800
RAVI,Balloki,10-Sept-20,34685,4685
RAVI,Sidhnai,10-Sept-20,20707,4707
SUTLEJ,Sulemanki,16-Aug-20,16100,1972
SUTLEJ,Islam,23-Jul-20,6071,3921
INDUS,Kalabagh,13-Sept-20,142541,139793
INDUS,Chashma,10-Sept-20,150617,137617
INDUS,Taunsa,13-Sept-20,142541,130841
INDUS,Guddu,17-Aug-20,135096,101946
INDUS,Sukkar,17-Jun-20,97040,44400
INDUS,Kotri,10-Jul-20,50681,8406
JHELUM,Kotli,10-Sept-20,-,5098
JHELUM,Mangla,08-Jul-20,48000,14551
JHELUM,Rasul,27-Jun-20,16138,7990
JHELUM,Khushab bridge,11-Jul-20,_,9183
CHENAB,Marala,24-Jul-20,43663,13540
CHENAB,Khanki,24-Jul-20,17498,10156
CHENAB,Qadirabad,06-Aug-20,35242,13242
CHENAB,Trimmu,21-Jul-20,23355,8371
CHENAB,Punjnad,20-Jul-20,25209,9159
RAVI,Jassar,10-Sept-20,-,4999
RAVI,Shahdara,10-Sept-20,-,17800
RAVI,Balloki,10-Sept-20,36240,5840
RAVI,Sidhnai,10-Sept-20,21449,4949
SUTLEJ,Sulemanki,17-Aug-20,16100,1972
SUTLEJ,Islam,23-Jul-20,6071,3921
INDUS,Kalabagh,11-Sept-20,144815,139315
INDUS,Chashma,10-Sept-20,149246,136246
INDUS,Taunsa,14-Sept-20,138703,126203
INDUS,Guddu,17-Aug-20,135096,101946
INDUS,Sukkar,17-Jun-20,97040,44400
INDUS,Kotri,04-Aug-20,50841,8406
JHELUM,Kotli,10-Sept-20,-,5384
JHELUM,Mangla,24-Jul-20,30000,14515
JHELUM,Rasul,27-Jun-20,16138,7990
JHELUM,Khushab bridge,11-Jul-20,_,9183
CHENAB,Marala,03-Oct-20,17251,12251
CHENAB,Khanki,25-Jul-20,17498,10156
CHENAB,Qadirabad,06-Aug-20,35242,13242
CHENAB,Trimmu,21-Jul-20,22971,8371
CHENAB,Punjnad,21-Jul-20,25209,9159
RAVI,Jassar,10-Sept-20,-,4829
RAVI,Shahdara,10-Sept-20,-,17800
RAVI,Balloki,10-Sept-20,36240,5840
RAVI,Sidhnai,10-Sept-20,21449,4949
SUTLEJ,Sulemanki,27-Sept-20,15954,1883
SUTLEJ,Islam,16-Jul-20,5127,3597
INDUS,Kalabagh,10-Sept-20,143859,138859
INDUS,Chashma,11-Sept-20,145903,130355
INDUS,Taunsa,14-Sept-20,139203,126203
INDUS,Guddu,18-Aug-20,135096,101946
INDUS,Sukkar,17-Jun-20,97040,44400
INDUS,Kotri,20-Aug-20,47881,8406
JHELUM,Kotli,11-Sept-20,-,5670
JHELUM,Mangla,05-Aug-20,26000,14255
JHELUM,Rasul,28-Jun-20,16138,7990
JHELUM,Khushab bridge,01-Jul-20,,9065
CHENAB,Marala,03-Oct-20,17251,12251
CHENAB,Khanki,25-Jul-20,17498,10156
CHENAB,Qadirabad,07-Aug-20,35242,13242
CHENAB,Trimmu,22-Jul-20,22971,8371
CHENAB,Punjnad,20-Jun-20,24244,8744
RAVI,Jassar,11-Sept-20,-,4829
RAVI,Shahdara,11-Sept-20,-,18930
RAVI,Balloki,11-Sept-20,36240,5840
RAVI,Sidhnai,11-Sept-20,21449,4949
SUTLEJ,Sulemanki,27-Sept-20,15954,1883
SUTLEJ,Islam,16-Jul-20,5127,3597
INDUS,Kalabagh,11-Sept-20,143674,138174
INDUS,Chashma,15-Sept-20,138761,130191
INDUS,Taunsa,14-Sept-20,140303,126203
INDUS,Guddu,18-Aug-20,135696,101946
INDUS,Sukkar,22-Jun-20,97190,43220
INDUS,Kotri,20-Aug-20,47881,8406
JHELUM,Kotli,11-Sept-20,-,5098
JHELUM,Mangla,08-Jul-20,45000,14115
JHELUM,Rasul,30-Jun-20,16138,7990
JHELUM,Khushab bridge,03-Jul-20,-,9065
CHENAB,Marala,10-Sept-20,38962,11512
CHENAB,Khanki,12-Sept-20,14987,7464
CHENAB,Qadirabad,08-Aug-20,35242,13242
CHENAB,Trimmu,22-Jul-20,22971,8371
CHENAB,Punjnad,20-Jun-20,24244,8744
RAVI,Jassar,11-Sept-20,-,4999
RAVI,Shahdara,11-Sept-20,-,18365
RAVI,Balloki,11-Sept-20,36240,5840
RAVI,Sidhnai,11-Sept-20,21449,4949
SUTLEJ,Sulemanki,28-Sept-20,15979,1883
SUTLEJ,Islam,16-Jul-20,5127,3597
INDUS,Kalabagh,24-Sept-20,144246,136746
INDUS,Chashma,13-Sept-20,143150,130150
INDUS,Taunsa,14-Sept-20,140303,126203
INDUS,Guddu,18-Aug-20,135696,101946
